DatetimeBegin UTC+01;date_beg_UTC_00;Concentration;AirQualityStationEoICode;AirPollutant;AveragingTime;;;DatetimeEnd
27.02.2022 11:00;27.02.2022 10:00;32.94;PL0012A;PM10;hour;;;2022-02-27 12:00:00 +01:00
27.02.2022 12:00;27.02.2022 11:00;25.68;PL0012A;PM10;hour;;;2022-02-27 13:00:00 +01:00
27.02.2022 13:00;27.02.2022 12:00;24.66;PL0012A;PM10;hour;;;2022-02-27 14:00:00 +01:00
27.02.2022 14:00;27.02.2022 13:00;26.71;PL0012A;PM10;hour;;;2022-02-27 15:00:00 +01:00
27.02.2022 15:00;27.02.2022 14:00;28.12;PL0012A;PM10;hour;;;2022-02-27 16:00:00 +01:00
27.02.2022 16:00;27.02.2022 15:00;32.63;PL0012A;PM10;hour;;;2022-02-27 17:00:00 +01:00
27.02.2022 17:00;27.02.2022 16:00;33.29;PL0012A;PM10;hour;;;2022-02-27 18:00:00 +01:00
27.02.2022 18:00;27.02.2022 17:00;27.61;PL0012A;PM10;hour;;;2022-02-27 19:00:00 +01:00
27.02.2022 19:00;27.02.2022 18:00;23.75;PL0012A;PM10;hour;;;2022-02-27 20:00:00 +01:00
27.02.2022 20:00;27.02.2022 19:00;24.68;PL0012A;PM10;hour;;;2022-02-27 21:00:00 +01:00
27.02.2022 21:00;27.02.2022 20:00;28.06;PL0012A;PM10;hour;;;2022-02-27 22:00:00 +01:00
27.02.2022 22:00;27.02.2022 21:00;28.79;PL0012A;PM10;hour;;;2022-02-27 23:00:00 +01:00
27.02.2022 23:00;27.02.2022 22:00;30.51;PL0012A;PM10;hour;;;2022-02-28 00:00:00 +01:00
28.02.2022 00:00;27.02.2022 23:00;27.74;PL0012A;PM10;hour;;;2022-02-28 01:00:00 +01:00
28.02.2022 01:00;28.02.2022 00:00;25.63;PL0012A;PM10;hour;;;2022-02-28 02:00:00 +01:00
28.02.2022 02:00;28.02.2022 01:00;25.65;PL0012A;PM10;hour;;;2022-02-28 03:00:00 +01:00
28.02.2022 03:00;28.02.2022 02:00;25.41;PL0012A;PM10;hour;;;2022-02-28 04:00:00 +01:00
28.02.2022 04:00;28.02.2022 03:00;25.12;PL0012A;PM10;hour;;;2022-02-28 05:00:00 +01:00
28.02.2022 05:00;28.02.2022 04:00;29.71;PL0012A;PM10;hour;;;2022-02-28 06:00:00 +01:00
28.02.2022 06:00;28.02.2022 05:00;29.03;PL0012A;PM10;hour;;;2022-02-28 07:00:00 +01:00
25.02.2022 21:00;25.02.2022 20:00;72.15;PL0012A;PM10;hour;;;2022-02-25 22:00:00 +01:00
25.02.2022 22:00;25.02.2022 21:00;87.33;PL0012A;PM10;hour;;;2022-02-25 23:00:00 +01:00
28.02.2022 07:00;28.02.2022 06:00;31.65;PL0012A;PM10;hour;;;2022-02-28 08:00:00 +01:00
28.02.2022 08:00;28.02.2022 07:00;37.27;PL0012A;PM10;hour;;;2022-02-28 09:00:00 +01:00
28.02.2022 09:00;28.02.2022 08:00;46.52;PL0012A;PM10;hour;;;2022-02-28 10:00:00 +01:00
28.02.2022 10:00;28.02.2022 09:00;40.97;PL0012A;PM10;hour;;;2022-02-28 11:00:00 +01:00
28.02.2022 11:00;28.02.2022 10:00;48.77;PL0012A;PM10;hour;;;2022-02-28 12:00:00 +01:00
28.02.2022 12:00;28.02.2022 11:00;50.75;PL0012A;PM10;hour;;;2022-02-28 13:00:00 +01:00
28.02.2022 13:00;28.02.2022 12:00;39.82;PL0012A;PM10;hour;;;2022-02-28 14:00:00 +01:00
28.02.2022 14:00;28.02.2022 13:00;34.71;PL0012A;PM10;hour;;;2022-02-28 15:00:00 +01:00
28.02.2022 15:00;28.02.2022 14:00;37.00;PL0012A;PM10;hour;;;2022-02-28 16:00:00 +01:00
28.02.2022 16:00;28.02.2022 15:00;44.71;PL0012A;PM10;hour;;;2022-02-28 17:00:00 +01:00
28.02.2022 17:00;28.02.2022 16:00;51.34;PL0012A;PM10;hour;;;2022-02-28 18:00:00 +01:00
28.02.2022 18:00;28.02.2022 17:00;52.74;PL0012A;PM10;hour;;;2022-02-28 19:00:00 +01:00
28.02.2022 19:00;28.02.2022 18:00;47.18;PL0012A;PM10;hour;;;2022-02-28 20:00:00 +01:00
28.02.2022 20:00;28.02.2022 19:00;60.09;PL0012A;PM10;hour;;;2022-02-28 21:00:00 +01:00
28.02.2022 21:00;28.02.2022 20:00;65.04;PL0012A;PM10;hour;;;2022-02-28 22:00:00 +01:00
28.02.2022 22:00;28.02.2022 21:00;50.46;PL0012A;PM10;hour;;;2022-02-28 23:00:00 +01:00
28.02.2022 23:00;28.02.2022 22:00;47.38;PL0012A;PM10;hour;;;2022-03-01 00:00:00 +01:00
01.03.2022 00:00;28.02.2022 23:00;45.60;PL0012A;PM10;hour;;;2022-03-01 01:00:00 +01:00
01.03.2022 01:00;01.03.2022 00:00;46.84;PL0012A;PM10;hour;;;2022-03-01 02:00:00 +01:00
01.03.2022 02:00;01.03.2022 01:00;50.44;PL0012A;PM10;hour;;;2022-03-01 03:00:00 +01:00
01.03.2022 03:00;01.03.2022 02:00;45.25;PL0012A;PM10;hour;;;2022-03-01 04:00:00 +01:00
01.03.2022 04:00;01.03.2022 03:00;47.90;PL0012A;PM10;hour;;;2022-03-01 05:00:00 +01:00
01.03.2022 05:00;01.03.2022 04:00;57.05;PL0012A;PM10;hour;;;2022-03-01 06:00:00 +01:00
01.03.2022 06:00;01.03.2022 05:00;64.65;PL0012A;PM10;hour;;;2022-03-01 07:00:00 +01:00
01.03.2022 07:00;01.03.2022 06:00;61.07;PL0012A;PM10;hour;;;2022-03-01 08:00:00 +01:00
01.03.2022 08:00;01.03.2022 07:00;67.62;PL0012A;PM10;hour;;;2022-03-01 09:00:00 +01:00
01.03.2022 09:00;01.03.2022 08:00;72.86;PL0012A;PM10;hour;;;2022-03-01 10:00:00 +01:00
01.03.2022 10:00;01.03.2022 09:00;56.36;PL0012A;PM10;hour;;;2022-03-01 11:00:00 +01:00
01.03.2022 11:00;01.03.2022 10:00;55.72;PL0012A;PM10;hour;;;2022-03-01 12:00:00 +01:00
01.03.2022 12:00;01.03.2022 11:00;59.29;PL0012A;PM10;hour;;;2022-03-01 13:00:00 +01:00
01.03.2022 13:00;01.03.2022 12:00;39.68;PL0012A;PM10;hour;;;2022-03-01 14:00:00 +01:00
01.03.2022 14:00;01.03.2022 13:00;37.78;PL0012A;PM10;hour;;;2022-03-01 15:00:00 +01:00
01.03.2022 15:00;01.03.2022 14:00;50.18;PL0012A;PM10;hour;;;2022-03-01 16:00:00 +01:00
01.03.2022 16:00;01.03.2022 15:00;57.34;PL0012A;PM10;hour;;;2022-03-01 17:00:00 +01:00
01.03.2022 17:00;01.03.2022 16:00;75.63;PL0012A;PM10;hour;;;2022-03-01 18:00:00 +01:00
01.03.2022 18:00;01.03.2022 17:00;93.62;PL0012A;PM10;hour;;;2022-03-01 19:00:00 +01:00
01.03.2022 19:00;01.03.2022 18:00;110.63;PL0012A;PM10;hour;;;2022-03-01 20:00:00 +01:00
01.03.2022 20:00;01.03.2022 19:00;134.36;PL0012A;PM10;hour;;;2022-03-01 21:00:00 +01:00
01.03.2022 21:00;01.03.2022 20:00;135.35;PL0012A;PM10;hour;;;2022-03-01 22:00:00 +01:00
01.03.2022 22:00;01.03.2022 21:00;118.98;PL0012A;PM10;hour;;;2022-03-01 23:00:00 +01:00
01.03.2022 23:00;01.03.2022 22:00;120.92;PL0012A;PM10;hour;;;2022-03-02 00:00:00 +01:00
02.03.2022 00:00;01.03.2022 23:00;96.70;PL0012A;PM10;hour;;;2022-03-02 01:00:00 +01:00
02.03.2022 01:00;02.03.2022 00:00;86.75;PL0012A;PM10;hour;;;2022-03-02 02:00:00 +01:00
02.03.2022 02:00;02.03.2022 01:00;96.41;PL0012A;PM10;hour;;;2022-03-02 03:00:00 +01:00
02.03.2022 03:00;02.03.2022 02:00;93.23;PL0012A;PM10;hour;;;2022-03-02 04:00:00 +01:00
02.03.2022 04:00;02.03.2022 03:00;112.33;PL0012A;PM10;hour;;;2022-03-02 05:00:00 +01:00
02.03.2022 05:00;02.03.2022 04:00;136.17;PL0012A;PM10;hour;;;2022-03-02 06:00:00 +01:00
02.03.2022 06:00;02.03.2022 05:00;139.98;PL0012A;PM10;hour;;;2022-03-02 07:00:00 +01:00
02.03.2022 07:00;02.03.2022 06:00;154.95;PL0012A;PM10;hour;;;2022-03-02 08:00:00 +01:00
02.03.2022 08:00;02.03.2022 07:00;144.96;PL0012A;PM10;hour;;;2022-03-02 09:00:00 +01:00
02.03.2022 09:00;02.03.2022 08:00;130.84;PL0012A;PM10;hour;;;2022-03-02 10:00:00 +01:00
02.03.2022 10:00;02.03.2022 09:00;103.74;PL0012A;PM10;hour;;;2022-03-02 11:00:00 +01:00
02.03.2022 11:00;02.03.2022 10:00;84.81;PL0012A;PM10;hour;;;2022-03-02 12:00:00 +01:00
02.03.2022 12:00;02.03.2022 11:00;47.37;PL0012A;PM10;hour;;;2022-03-02 13:00:00 +01:00
02.03.2022 13:00;02.03.2022 12:00;57.14;PL0012A;PM10;hour;;;2022-03-02 14:00:00 +01:00
02.03.2022 14:00;02.03.2022 13:00;47.74;PL0012A;PM10;hour;;;2022-03-02 15:00:00 +01:00
02.03.2022 15:00;02.03.2022 14:00;48.83;PL0012A;PM10;hour;;;2022-03-02 16:00:00 +01:00
02.03.2022 16:00;02.03.2022 15:00;55.75;PL0012A;PM10;hour;;;2022-03-02 17:00:00 +01:00
02.03.2022 17:00;02.03.2022 16:00;69.01;PL0012A;PM10;hour;;;2022-03-02 18:00:00 +01:00
02.03.2022 18:00;02.03.2022 17:00;92.91;PL0012A;PM10;hour;;;2022-03-02 19:00:00 +01:00
02.03.2022 19:00;02.03.2022 18:00;103.88;PL0012A;PM10;hour;;;2022-03-02 20:00:00 +01:00
02.03.2022 20:00;02.03.2022 19:00;107.42;PL0012A;PM10;hour;;;2022-03-02 21:00:00 +01:00
02.03.2022 21:00;02.03.2022 20:00;106.12;PL0012A;PM10;hour;;;2022-03-02 22:00:00 +01:00
02.03.2022 22:00;02.03.2022 21:00;105.32;PL0012A;PM10;hour;;;2022-03-02 23:00:00 +01:00
02.03.2022 23:00;02.03.2022 22:00;126.61;PL0012A;PM10;hour;;;2022-03-03 00:00:00 +01:00
03.03.2022 00:00;02.03.2022 23:00;130.41;PL0012A;PM10;hour;;;2022-03-03 01:00:00 +01:00
03.03.2022 01:00;03.03.2022 00:00;124.96;PL0012A;PM10;hour;;;2022-03-03 02:00:00 +01:00
03.03.2022 02:00;03.03.2022 01:00;117.77;PL0012A;PM10;hour;;;2022-03-03 03:00:00 +01:00
03.03.2022 03:00;03.03.2022 02:00;119.47;PL0012A;PM10;hour;;;2022-03-03 04:00:00 +01:00
03.03.2022 04:00;03.03.2022 03:00;135.00;PL0012A;PM10;hour;;;2022-03-03 05:00:00 +01:00
03.03.2022 05:00;03.03.2022 04:00;136.56;PL0012A;PM10;hour;;;2022-03-03 06:00:00 +01:00
03.03.2022 06:00;03.03.2022 05:00;156.33;PL0012A;PM10;hour;;;2022-03-03 07:00:00 +01:00
03.03.2022 07:00;03.03.2022 06:00;170.74;PL0012A;PM10;hour;;;2022-03-03 08:00:00 +01:00
03.03.2022 08:00;03.03.2022 07:00;171.87;PL0012A;PM10;hour;;;2022-03-03 09:00:00 +01:00
03.03.2022 09:00;03.03.2022 08:00;141.97;PL0012A;PM10;hour;;;2022-03-03 10:00:00 +01:00
03.03.2022 10:00;03.03.2022 09:00;136.80;PL0012A;PM10;hour;;;2022-03-03 11:00:00 +01:00
03.03.2022 11:00;03.03.2022 10:00;98.53;PL0012A;PM10;hour;;;2022-03-03 12:00:00 +01:00
03.03.2022 12:00;03.03.2022 11:00;87.73;PL0012A;PM10;hour;;;2022-03-03 13:00:00 +01:00
03.03.2022 13:00;03.03.2022 12:00;60.72;PL0012A;PM10;hour;;;2022-03-03 14:00:00 +01:00
03.03.2022 14:00;03.03.2022 13:00;67.56;PL0012A;PM10;hour;;;2022-03-03 15:00:00 +01:00
03.03.2022 15:00;03.03.2022 14:00;65.63;PL0012A;PM10;hour;;;2022-03-03 16:00:00 +01:00
03.03.2022 16:00;03.03.2022 15:00;91.58;PL0012A;PM10;hour;;;2022-03-03 17:00:00 +01:00
03.03.2022 17:00;03.03.2022 16:00;82.43;PL0012A;PM10;hour;;;2022-03-03 18:00:00 +01:00
03.03.2022 18:00;03.03.2022 17:00;101.03;PL0012A;PM10;hour;;;2022-03-03 19:00:00 +01:00
03.03.2022 19:00;03.03.2022 18:00;101.80;PL0012A;PM10;hour;;;2022-03-03 20:00:00 +01:00
03.03.2022 20:00;03.03.2022 19:00;99.30;PL0012A;PM10;hour;;;2022-03-03 21:00:00 +01:00
03.03.2022 21:00;03.03.2022 20:00;84.60;PL0012A;PM10;hour;;;2022-03-03 22:00:00 +01:00
03.03.2022 22:00;03.03.2022 21:00;76.12;PL0012A;PM10;hour;;;2022-03-03 23:00:00 +01:00
03.03.2022 23:00;03.03.2022 22:00;69.13;PL0012A;PM10;hour;;;2022-03-04 00:00:00 +01:00
04.03.2022 00:00;03.03.2022 23:00;60.25;PL0012A;PM10;hour;;;2022-03-04 01:00:00 +01:00
04.03.2022 01:00;04.03.2022 00:00;50.54;PL0012A;PM10;hour;;;2022-03-04 02:00:00 +01:00
04.03.2022 02:00;04.03.2022 01:00;36.57;PL0012A;PM10;hour;;;2022-03-04 03:00:00 +01:00
04.03.2022 03:00;04.03.2022 02:00;45.84;PL0012A;PM10;hour;;;2022-03-04 04:00:00 +01:00
04.03.2022 04:00;04.03.2022 03:00;47.03;PL0012A;PM10;hour;;;2022-03-04 05:00:00 +01:00
04.03.2022 05:00;04.03.2022 04:00;54.32;PL0012A;PM10;hour;;;2022-03-04 06:00:00 +01:00
04.03.2022 06:00;04.03.2022 05:00;42.78;PL0012A;PM10;hour;;;2022-03-04 07:00:00 +01:00
04.03.2022 07:00;04.03.2022 06:00;48.41;PL0012A;PM10;hour;;;2022-03-04 08:00:00 +01:00
04.03.2022 08:00;04.03.2022 07:00;44.21;PL0012A;PM10;hour;;;2022-03-04 09:00:00 +01:00
04.03.2022 09:00;04.03.2022 08:00;51.29;PL0012A;PM10;hour;;;2022-03-04 10:00:00 +01:00
04.03.2022 10:00;04.03.2022 09:00;33.93;PL0012A;PM10;hour;;;2022-03-04 11:00:00 +01:00
04.03.2022 11:00;04.03.2022 10:00;72.58;PL0012A;PM10;hour;;;2022-03-04 12:00:00 +01:00
04.03.2022 12:00;04.03.2022 11:00;53.14;PL0012A;PM10;hour;;;2022-03-04 13:00:00 +01:00
04.03.2022 13:00;04.03.2022 12:00;45.80;PL0012A;PM10;hour;;;2022-03-04 14:00:00 +01:00
04.03.2022 14:00;04.03.2022 13:00;47.67;PL0012A;PM10;hour;;;2022-03-04 15:00:00 +01:00
04.03.2022 15:00;04.03.2022 14:00;43.84;PL0012A;PM10;hour;;;2022-03-04 16:00:00 +01:00
04.03.2022 16:00;04.03.2022 15:00;54.53;PL0012A;PM10;hour;;;2022-03-04 17:00:00 +01:00
04.03.2022 17:00;04.03.2022 16:00;51.33;PL0012A;PM10;hour;;;2022-03-04 18:00:00 +01:00
04.03.2022 18:00;04.03.2022 17:00;38.75;PL0012A;PM10;hour;;;2022-03-04 19:00:00 +01:00
04.03.2022 19:00;04.03.2022 18:00;35.99;PL0012A;PM10;hour;;;2022-03-04 20:00:00 +01:00
04.03.2022 20:00;04.03.2022 19:00;45.66;PL0012A;PM10;hour;;;2022-03-04 21:00:00 +01:00
04.03.2022 22:00;04.03.2022 21:00;29.06;PL0012A;PM10;hour;;;2022-03-04 23:00:00 +01:00
04.03.2022 23:00;04.03.2022 22:00;26.18;PL0012A;PM10;hour;;;2022-03-05 00:00:00 +01:00
04.03.2022 21:00;04.03.2022 20:00;33.81;PL0012A;PM10;hour;;;2022-03-04 22:00:00 +01:00
06.03.2022 00:00;05.03.2022 23:00;50.69;PL0012A;PM10;hour;;;2022-03-06 01:00:00 +01:00
06.03.2022 01:00;06.03.2022 00:00;47.52;PL0012A;PM10;hour;;;2022-03-06 02:00:00 +01:00
06.03.2022 02:00;06.03.2022 01:00;47.43;PL0012A;PM10;hour;;;2022-03-06 03:00:00 +01:00
06.03.2022 03:00;06.03.2022 02:00;45.70;PL0012A;PM10;hour;;;2022-03-06 04:00:00 +01:00
06.03.2022 04:00;06.03.2022 03:00;42.39;PL0012A;PM10;hour;;;2022-03-06 05:00:00 +01:00
06.03.2022 05:00;06.03.2022 04:00;36.25;PL0012A;PM10;hour;;;2022-03-06 06:00:00 +01:00
06.03.2022 06:00;06.03.2022 05:00;37.78;PL0012A;PM10;hour;;;2022-03-06 07:00:00 +01:00
06.03.2022 07:00;06.03.2022 06:00;29.77;PL0012A;PM10;hour;;;2022-03-06 08:00:00 +01:00
06.03.2022 08:00;06.03.2022 07:00;23.87;PL0012A;PM10;hour;;;2022-03-06 09:00:00 +01:00
06.03.2022 09:00;06.03.2022 08:00;22.69;PL0012A;PM10;hour;;;2022-03-06 10:00:00 +01:00
06.03.2022 10:00;06.03.2022 09:00;23.94;PL0012A;PM10;hour;;;2022-03-06 11:00:00 +01:00
06.03.2022 11:00;06.03.2022 10:00;27.73;PL0012A;PM10;hour;;;2022-03-06 12:00:00 +01:00
06.03.2022 12:00;06.03.2022 11:00;33.02;PL0012A;PM10;hour;;;2022-03-06 13:00:00 +01:00
06.03.2022 13:00;06.03.2022 12:00;34.50;PL0012A;PM10;hour;;;2022-03-06 14:00:00 +01:00
06.03.2022 14:00;06.03.2022 13:00;32.85;PL0012A;PM10;hour;;;2022-03-06 15:00:00 +01:00
06.03.2022 15:00;06.03.2022 14:00;37.45;PL0012A;PM10;hour;;;2022-03-06 16:00:00 +01:00
06.03.2022 16:00;06.03.2022 15:00;34.42;PL0012A;PM10;hour;;;2022-03-06 17:00:00 +01:00
06.03.2022 17:00;06.03.2022 16:00;34.34;PL0012A;PM10;hour;;;2022-03-06 18:00:00 +01:00
06.03.2022 18:00;06.03.2022 17:00;38.73;PL0012A;PM10;hour;;;2022-03-06 19:00:00 +01:00
06.03.2022 19:00;06.03.2022 18:00;40.32;PL0012A;PM10;hour;;;2022-03-06 20:00:00 +01:00
06.03.2022 20:00;06.03.2022 19:00;41.74;PL0012A;PM10;hour;;;2022-03-06 21:00:00 +01:00
06.03.2022 21:00;06.03.2022 20:00;40.72;PL0012A;PM10;hour;;;2022-03-06 22:00:00 +01:00
06.03.2022 22:00;06.03.2022 21:00;47.63;PL0012A;PM10;hour;;;2022-03-06 23:00:00 +01:00
06.03.2022 23:00;06.03.2022 22:00;42.28;PL0012A;PM10;hour;;;2022-03-07 00:00:00 +01:00
07.03.2022 00:00;06.03.2022 23:00;43.60;PL0012A;PM10;hour;;;2022-03-07 01:00:00 +01:00
07.03.2022 01:00;07.03.2022 00:00;43.18;PL0012A;PM10;hour;;;2022-03-07 02:00:00 +01:00
07.03.2022 02:00;07.03.2022 01:00;42.61;PL0012A;PM10;hour;;;2022-03-07 03:00:00 +01:00
07.03.2022 03:00;07.03.2022 02:00;44.53;PL0012A;PM10;hour;;;2022-03-07 04:00:00 +01:00
07.03.2022 04:00;07.03.2022 03:00;54.30;PL0012A;PM10;hour;;;2022-03-07 05:00:00 +01:00
07.03.2022 05:00;07.03.2022 04:00;53.69;PL0012A;PM10;hour;;;2022-03-07 06:00:00 +01:00
07.03.2022 06:00;07.03.2022 05:00;58.82;PL0012A;PM10;hour;;;2022-03-07 07:00:00 +01:00
07.03.2022 07:00;07.03.2022 06:00;59.88;PL0012A;PM10;hour;;;2022-03-07 08:00:00 +01:00
07.03.2022 08:00;07.03.2022 07:00;58.01;PL0012A;PM10;hour;;;2022-03-07 09:00:00 +01:00
07.03.2022 09:00;07.03.2022 08:00;52.52;PL0012A;PM10;hour;;;2022-03-07 10:00:00 +01:00
07.03.2022 10:00;07.03.2022 09:00;49.32;PL0012A;PM10;hour;;;2022-03-07 11:00:00 +01:00
07.03.2022 11:00;07.03.2022 10:00;36.52;PL0012A;PM10;hour;;;2022-03-07 12:00:00 +01:00
07.03.2022 12:00;07.03.2022 11:00;31.48;PL0012A;PM10;hour;;;2022-03-07 13:00:00 +01:00
07.03.2022 13:00;07.03.2022 12:00;34.34;PL0012A;PM10;hour;;;2022-03-07 14:00:00 +01:00
07.03.2022 14:00;07.03.2022 13:00;35.16;PL0012A;PM10;hour;;;2022-03-07 15:00:00 +01:00
07.03.2022 15:00;07.03.2022 14:00;36.73;PL0012A;PM10;hour;;;2022-03-07 16:00:00 +01:00
07.03.2022 16:00;07.03.2022 15:00;46.72;PL0012A;PM10;hour;;;2022-03-07 17:00:00 +01:00
07.03.2022 17:00;07.03.2022 16:00;61.04;PL0012A;PM10;hour;;;2022-03-07 18:00:00 +01:00
07.03.2022 18:00;07.03.2022 17:00;85.36;PL0012A;PM10;hour;;;2022-03-07 19:00:00 +01:00
07.03.2022 19:00;07.03.2022 18:00;78.29;PL0012A;PM10;hour;;;2022-03-07 20:00:00 +01:00
07.03.2022 20:00;07.03.2022 19:00;75.26;PL0012A;PM10;hour;;;2022-03-07 21:00:00 +01:00
07.03.2022 21:00;07.03.2022 20:00;71.86;PL0012A;PM10;hour;;;2022-03-07 22:00:00 +01:00
07.03.2022 22:00;07.03.2022 21:00;65.27;PL0012A;PM10;hour;;;2022-03-07 23:00:00 +01:00
07.03.2022 23:00;07.03.2022 22:00;69.09;PL0012A;PM10;hour;;;2022-03-08 00:00:00 +01:00
08.03.2022 00:00;07.03.2022 23:00;71.09;PL0012A;PM10;hour;;;2022-03-08 01:00:00 +01:00
08.03.2022 01:00;08.03.2022 00:00;69.53;PL0012A;PM10;hour;;;2022-03-08 02:00:00 +01:00
08.03.2022 02:00;08.03.2022 01:00;60.55;PL0012A;PM10;hour;;;2022-03-08 03:00:00 +01:00
08.03.2022 03:00;08.03.2022 02:00;51.57;PL0012A;PM10;hour;;;2022-03-08 04:00:00 +01:00
08.03.2022 04:00;08.03.2022 03:00;39.95;PL0012A;PM10;hour;;;2022-03-08 05:00:00 +01:00
08.03.2022 05:00;08.03.2022 04:00;29.93;PL0012A;PM10;hour;;;2022-03-08 06:00:00 +01:00
08.03.2022 06:00;08.03.2022 05:00;26.88;PL0012A;PM10;hour;;;2022-03-08 07:00:00 +01:00
08.03.2022 07:00;08.03.2022 06:00;35.41;PL0012A;PM10;hour;;;2022-03-08 08:00:00 +01:00
08.03.2022 08:00;08.03.2022 07:00;36.57;PL0012A;PM10;hour;;;2022-03-08 09:00:00 +01:00
08.03.2022 09:00;08.03.2022 08:00;48.47;PL0012A;PM10;hour;;;2022-03-08 10:00:00 +01:00
08.03.2022 10:00;08.03.2022 09:00;58.03;PL0012A;PM10;hour;;;2022-03-08 11:00:00 +01:00
08.03.2022 11:00;08.03.2022 10:00;40.40;PL0012A;PM10;hour;;;2022-03-08 12:00:00 +01:00
08.03.2022 12:00;08.03.2022 11:00;38.07;PL0012A;PM10;hour;;;2022-03-08 13:00:00 +01:00
08.03.2022 13:00;08.03.2022 12:00;37.53;PL0012A;PM10;hour;;;2022-03-08 14:00:00 +01:00
08.03.2022 14:00;08.03.2022 13:00;34.03;PL0012A;PM10;hour;;;2022-03-08 15:00:00 +01:00
08.03.2022 15:00;08.03.2022 14:00;42.82;PL0012A;PM10;hour;;;2022-03-08 16:00:00 +01:00
08.03.2022 16:00;08.03.2022 15:00;49.27;PL0012A;PM10;hour;;;2022-03-08 17:00:00 +01:00
08.03.2022 17:00;08.03.2022 16:00;37.40;PL0012A;PM10;hour;;;2022-03-08 18:00:00 +01:00
08.03.2022 18:00;08.03.2022 17:00;40.98;PL0012A;PM10;hour;;;2022-03-08 19:00:00 +01:00
08.03.2022 19:00;08.03.2022 18:00;42.33;PL0012A;PM10;hour;;;2022-03-08 20:00:00 +01:00
08.03.2022 20:00;08.03.2022 19:00;47.52;PL0012A;PM10;hour;;;2022-03-08 21:00:00 +01:00
08.03.2022 21:00;08.03.2022 20:00;55.69;PL0012A;PM10;hour;;;2022-03-08 22:00:00 +01:00
08.03.2022 22:00;08.03.2022 21:00;83.18;PL0012A;PM10;hour;;;2022-03-08 23:00:00 +01:00
08.03.2022 23:00;08.03.2022 22:00;88.66;PL0012A;PM10;hour;;;2022-03-09 00:00:00 +01:00
09.03.2022 00:00;08.03.2022 23:00;76.19;PL0012A;PM10;hour;;;2022-03-09 01:00:00 +01:00
09.03.2022 01:00;09.03.2022 00:00;87.12;PL0012A;PM10;hour;;;2022-03-09 02:00:00 +01:00
09.03.2022 02:00;09.03.2022 01:00;95.79;PL0012A;PM10;hour;;;2022-03-09 03:00:00 +01:00
09.03.2022 03:00;09.03.2022 02:00;96.43;PL0012A;PM10;hour;;;2022-03-09 04:00:00 +01:00
09.03.2022 04:00;09.03.2022 03:00;105.03;PL0012A;PM10;hour;;;2022-03-09 05:00:00 +01:00
09.03.2022 05:00;09.03.2022 04:00;107.04;PL0012A;PM10;hour;;;2022-03-09 06:00:00 +01:00
09.03.2022 06:00;09.03.2022 05:00;98.51;PL0012A;PM10;hour;;;2022-03-09 07:00:00 +01:00
09.03.2022 07:00;09.03.2022 06:00;99.57;PL0012A;PM10;hour;;;2022-03-09 08:00:00 +01:00
09.03.2022 08:00;09.03.2022 07:00;96.31;PL0012A;PM10;hour;;;2022-03-09 09:00:00 +01:00
09.03.2022 09:00;09.03.2022 08:00;107.48;PL0012A;PM10;hour;;;2022-03-09 10:00:00 +01:00
09.03.2022 10:00;09.03.2022 09:00;144.60;PL0012A;PM10;hour;;;2022-03-09 11:00:00 +01:00
09.03.2022 11:00;09.03.2022 10:00;140.03;PL0012A;PM10;hour;;;2022-03-09 12:00:00 +01:00
09.03.2022 12:00;09.03.2022 11:00;74.82;PL0012A;PM10;hour;;;2022-03-09 13:00:00 +01:00
09.03.2022 13:00;09.03.2022 12:00;34.71;PL0012A;PM10;hour;;;2022-03-09 14:00:00 +01:00
09.03.2022 14:00;09.03.2022 13:00;37.28;PL0012A;PM10;hour;;;2022-03-09 15:00:00 +01:00
09.03.2022 15:00;09.03.2022 14:00;47.78;PL0012A;PM10;hour;;;2022-03-09 16:00:00 +01:00
09.03.2022 16:00;09.03.2022 15:00;57.07;PL0012A;PM10;hour;;;2022-03-09 17:00:00 +01:00
09.03.2022 17:00;09.03.2022 16:00;54.48;PL0012A;PM10;hour;;;2022-03-09 18:00:00 +01:00
09.03.2022 18:00;09.03.2022 17:00;63.43;PL0012A;PM10;hour;;;2022-03-09 19:00:00 +01:00
09.03.2022 19:00;09.03.2022 18:00;45.57;PL0012A;PM10;hour;;;2022-03-09 20:00:00 +01:00
09.03.2022 20:00;09.03.2022 19:00;29.51;PL0012A;PM10;hour;;;2022-03-09 21:00:00 +01:00
09.03.2022 21:00;09.03.2022 20:00;35.03;PL0012A;PM10;hour;;;2022-03-09 22:00:00 +01:00
09.03.2022 22:00;09.03.2022 21:00;32.28;PL0012A;PM10;hour;;;2022-03-09 23:00:00 +01:00
09.03.2022 23:00;09.03.2022 22:00;26.55;PL0012A;PM10;hour;;;2022-03-10 00:00:00 +01:00
11.03.2022 00:00;10.03.2022 23:00;44.42;PL0012A;PM10;hour;;;2022-03-11 01:00:00 +01:00
11.03.2022 01:00;11.03.2022 00:00;39.55;PL0012A;PM10;hour;;;2022-03-11 02:00:00 +01:00
11.03.2022 02:00;11.03.2022 01:00;40.59;PL0012A;PM10;hour;;;2022-03-11 03:00:00 +01:00
11.03.2022 03:00;11.03.2022 02:00;51.42;PL0012A;PM10;hour;;;2022-03-11 04:00:00 +01:00
11.03.2022 04:00;11.03.2022 03:00;56.98;PL0012A;PM10;hour;;;2022-03-11 05:00:00 +01:00
